30.621047,32.268930833333336
30.621047,32.268930833333336
30.621045666666667,32.268931333333335
30.621043666666665,32.268932
30.621043666666665,32.268932
30.621043333333333,32.268932166666666
30.621043,32.2689325
30.621043,32.2689325
30.621042833333334,32.2689325
30.621042666666668,32.268933
30.621042666666668,32.268933
30.621042166666665,32.2689335
30.621040999999998,32.26893366666667
30.621040999999998,32.26893366666667
30.621039166666666,32.268934
30.621037666666666,32.268934333333334
30.621037666666666,32.268934333333334
30.621036,32.26893466666667
30.621034666666667,32.26893483333333
30.621034666666667,32.26893483333333
30.621033666666666,32.26893483333333
30.621033666666666,32.26893483333333
30.621033666666666,32.26893483333333
30.621032666666668,32.26893533333333
30.6210205,32.2689375
30.62102,32.26893783333333
30.6210195,32.268938166666665
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621017833333333,32.26894016666667
30.621036666666665,32.26895616666667
30.621036666666665,32.26895616666667
30.621037333333334,32.268956833333334
30.621037333333334,32.268956833333334
30.621038166666665,32.26895716666667
30.621038166666665,32.26895716666667
30.621038166666665,32.26895716666667
30.621039666666668,32.26895833333333
30.621040333333333,32.268958833333336
30.621040999999998,32.268959333333335
30.621040999999998,32.268959333333335
30.621041833333333,32.26895966666667
30.621042,32.26896
30.621042,32.26896
30.621042666666668,32.2689605
30.621043166666666,32.268961166666664
30.621043166666666,32.268961166666664
30.621043833333335,32.26896166666667
30.621044333333334,32.26896216666667
30.621045,32.26896266666667
30.621045,32.26896266666667
30.621045666666667,32.268963166666666
30.621046333333332,32.268963666666664
30.621046333333332,32.268963666666664
30.621047166666667,32.26896416666666
30.621047666666666,32.26896433333334
30.621047666666666,32.26896433333334
30.621047666666666,32.26896433333334
30.621047666666666,32.26896433333334
30.621047666666666,32.26896433333334
30.621047666666666,32.26896433333334
30.621047666666666,32.26896433333334
30.621047666666666,32.26896433333334
30.621047666666666,32.26896433333334
30.621047666666666,32.26896433333334
30.621047666666666,32.26896433333334
30.621047666666666,32.26896433333334
30.621047666666666,32.26896433333334
30.621047666666666,32.26896433333334
30.621047666666666,32.26896433333334
